"Titles","Year","Cited by","Link"
"Unobtrusive physiological monitoring in an airplane seat","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956228862&doi=10.1007%2fs00779-009-0272-1&partnerID=40&md5=c60323c32ccb3bfc71da430feb306c8f"
"Object recognition and pose estimation for industrial applications: A cascade system","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901687133&doi=10.1016%2fj.rcim.2014.04.005&partnerID=40&md5=0a459c10f2b52f66d82c769e3388a891"
"Information fusion based on collective intelligence for multi-robot search and rescue missions","2013","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883541796&doi=10.1109%2fMDM.2013.40&partnerID=40&md5=275bbf7fcfcb0d996efdab3aecaaae70"
"Eddy current sensor based velocity and distance estimation in rail vehicles","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944391514&doi=10.1049%2fiet-smt.2014.0302&partnerID=40&md5=f422bf6d043a62a2a54bb33d76f1ffaf"
"Magnetic perturbations detection and heading estimation using magnetometers","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866723294&doi=10.1080%2f17489725.2012.698109&partnerID=40&md5=096651e6c06dc96718bfcc6d84c5361e"
"Sensor fusion-based pedestrian collision warning system with crosswalk detection","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956497093&doi=10.1109%2fIVS.2010.5548120&partnerID=40&md5=a67504918a26d9834e1361040a1f2606"
"An improved Particle Swarm Optimization Particle Filtering algorithm","2013","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898789366&doi=10.1109%2fICCCAS.2013.6765312&partnerID=40&md5=8532185ec29cd1a4cb8bb8e2f6e110f5"
"Linking imaging spectroscopy and LiDAR with floristic composition and forest structure in Panama","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908689073&doi=10.1016%2fj.rse.2013.09.032&partnerID=40&md5=f65dc5d65896eb43de322d6125852238"
"Heterogeneous multi-metric learning for multi-sensor fusion","2011","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052541339&partnerID=40&md5=2fa4f3a4e111d522581508752de517fb"
"A consensus based network intrusion detection system","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961720069&doi=10.1109%2fICITCS.2015.7292913&partnerID=40&md5=9b3e8a2bb17ba3e9bae6212eca7d9313"
"Towards fault-tolerant decision support systems for ship operator guidance","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860616236&doi=10.1016%2fj.ress.2012.04.009&partnerID=40&md5=b0262ef9bf0265691c0388d26abd3603"
"Practical 3-D object detection using category and instance-level appearance models","2011","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455173074&doi=10.1109%2fIROS.2011.6048691&partnerID=40&md5=c262b578cb4e1d2d94a344488398e548"
"A whole-body pose taxonomy for loco-manipulation tasks","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958157213&doi=10.1109%2fIROS.2015.7353578&partnerID=40&md5=25b0a85dad6eac69312973796b639b40"
"Robust estimation of fetal heart rate from US Doppler signals","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951522950&doi=10.1016%2fj.phpro.2010.01.087&partnerID=40&md5=7b97ab96b554645c120b95c1145d07c4"
"A survey on artificial intelligence-based modeling techniques for high speed milling processes","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027944397&doi=10.1109%2fJSYST.2013.2282479&partnerID=40&md5=c2170330442937ea5dfdd2f82c167298"
"Indirect model based estimation of cutting force and tool tip vibrational behavior in milling machines by sensor fusion","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939781488&doi=10.1016%2fj.procir.2015.06.043&partnerID=40&md5=cfa199438777495909eda663a830dcd7"
"Energy efficient area coverage for an autonomous demining robot","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930448734&doi=10.1007%2f978-3-319-03653-3_34&partnerID=40&md5=30c3d74661edcbe7d798d3668fbe5554"
"A robust approach toward recognizing valid arterial-blood-pressure pulses","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76849088225&doi=10.1109%2fTITB.2009.2034845&partnerID=40&md5=0e72527832e588c895e97c19837e78b6"
"Runway extraction in low visibility conditions based on sensor fusion method","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899618301&doi=10.1109%2fJSEN.2014.2306911&partnerID=40&md5=c4d5523a62f2faecec9645d6936525bf"
"Foot-mounted inertial navigation and cooperative sensor fusion for indoor positioning","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954259613&partnerID=40&md5=910c8f7b7e5ba6c0a920d25619bfcb37"
"Mass function derivation and combination in multivariate data spaces","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73149116437&doi=10.1016%2fj.ins.2009.08.027&partnerID=40&md5=6c243d03c6b937301de19cb93b235869"
"Projective alignment of range and parallax data","2011","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052871601&doi=10.1109%2fCVPR.2011.5995533&partnerID=40&md5=c5f0bea0a073355b4afb968e59842bce"
"Applications of network analysis and multi-objective genetic algorithm for selecting optimal water quality sensor locations in water distribution networks","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946472478&doi=10.1007%2fs12205-015-0273-8&partnerID=40&md5=33f665fd372f69e5be2929a70680aa20"
"Active control of friction-induced self-excited vibration using adaptive fuzzy systems","2011","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957929475&doi=10.1016%2fj.jsv.2011.04.002&partnerID=40&md5=0e34297ed7a390a4a4d0fa97ceb7ef22"
"Effect of magneto rheological damper on tool vibration during hard turning","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876563585&doi=10.1007%2fs11465-012-0341-4&partnerID=40&md5=15e7342fc1f61a4734591b09f5c763ea"
"Track-to-track fusion with asynchronous sensors and out-of-sequence tracks using information matrix fusion for advanced driver assistance systems","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865027008&doi=10.1109%2fIVS.2012.6232115&partnerID=40&md5=5fd6e50bc1cb0a231958bab1188148a9"
"An analytical approach for comparing linearization methods in EKF and UKF: Regular paper","2013","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878732208&doi=10.5772%2f56370&partnerID=40&md5=8a792fd2df11aa9f727aa1a1733de360"
"Pose estimation using monocular vision and inertial sensors aided with ultra wide band","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959271337&doi=10.1109%2fIPIN.2015.7346940&partnerID=40&md5=c446c3ef0461ff7087f657064e53eeb2"
"Calibration of optical camera coupled to acoustic multibeam for underwater 3D scene reconstruction","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349246350&doi=10.1109%2fOCEANSSYD.2010.5603907&partnerID=40&md5=ebcaaa56c79039ce33f63e0257ffc9d5"
"A method integrating human visual attention and consciousness of radar and vision fusion for autonomous vehicle navigation","2011","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053164787&doi=10.1109%2fSMC-IT.2011.15&partnerID=40&md5=3cee9dd27fdb981c04c21726d05091f5"
"Multi-sensor fusion of landsat 8 thermal infrared (TIR) and panchromatic (PAN) images","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919399650&doi=10.3390%2fs141224425&partnerID=40&md5=bc52c196c8d0312682b687c48982563c"
"Effects of storage temperature and time on internal quality of satsuma Mandarin (Citrus unshiu marc.) by means of E-nose and E-tongue based on two-way MANOVA analysis and random forest","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942824927&doi=10.1016%2fj.ifset.2015.08.005&partnerID=40&md5=83bfd77bb4d7513cef0bfe508be4cd4d"
"Tool wear assessment based on type-2 fuzzy uncertainty estimation on acoustic emission","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924586493&doi=10.1016%2fj.asoc.2015.02.037&partnerID=40&md5=c406e6ce7aaf8065ffb86a0be16d3c54"
"UWB for navigation in GNSS compromised environments","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975742261&partnerID=40&md5=2095116820a1df4a91bdc20e16890328"
"Janus - multi source event detection and collection system for effective surveillance of criminal activity","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944443389&doi=10.3745%2fJIPS.2014.10.1.001&partnerID=40&md5=ac444c9878cd9489e7e3398eb7b72996"
"Computer vision at the Hyundai Autonomous Challenge","2011","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83755174301&doi=10.1109%2fITSC.2011.6082859&partnerID=40&md5=ffd2078dec564a937bc2b5c50e3d62fd"
"Robot-assisted risky intervention, search, rescue and environmental surveillance","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957841524&doi=10.5772%2f7249&partnerID=40&md5=95868fce65447b626ee9578cd781a394"
"Preliminary study on conception and key technologies of the location-based pan-information map","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925292754&doi=10.13203%2fj.whugis20140462&partnerID=40&md5=251932b5d62d4c91a64fe2e00abc6aea"
"Vision-based traffic data collection sensor for automotive applications","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953673798&doi=10.3390%2fs100100860&partnerID=40&md5=b6c67526b5bb7ce762b24004f06e75d8"
"Trajectory generation using sum-of-norms regularization","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953127806&doi=10.1109%2fCDC.2010.5717368&partnerID=40&md5=ff45f9230e4eab2c68560bfdd61ea123"
"A localized navigation algorithm for Radiation Evasion for nuclear facilities. Part II: Optimizing the “Nearest Exit” Criterion","2013","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82655188161&doi=10.1016%2fj.nucengdes.2011.10.057&partnerID=40&md5=7de99033d74deabd3183721ea815333d"
"Out-of-sequence measurement processing for particle filter: Exact bayesian solution","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867504404&doi=10.1109%2fTAES.2012.6324663&partnerID=40&md5=0a142f7a10e91bd585e7dba72356a4dd"
"Adaptive Gauss-Hermite filter for non-linear systems with unknown measurement noise covariance","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948704011&doi=10.1049%2fiet-smt.2015.0020&partnerID=40&md5=ddd6419bcaad01c9d728c92102c53132"
"A wearable inertial-sensing-based body sensor network for shoulder range of motion assessment","2013","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879873107&doi=10.1109%2fICOT.2013.6521225&partnerID=40&md5=69e83764fa34c107aa5e77fdba5c762d"
"Non-Isothermal Drying of Medicinal Plants","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940704751&doi=10.1080%2f07373937.2015.1010209&partnerID=40&md5=855f80f6a7e9f4f55de54cfe9a8265cf"
"Comparison of genetic algorithm and particle swarm optimization for data fusion method based on Kalman filter","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649336800&partnerID=40&md5=2c919adaab8c0883e4dfdaa38fa00261"
"In-wheel motor electric Vehicle state estimation by using unscented particle filter","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925881181&doi=10.1504%2fIJVD.2015.068134&partnerID=40&md5=2ac2f116f282edfd43fef6feb848db95"
"Interactive mobile robots guiding visitors in a university building","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870799071&doi=10.1109%2fROMAN.2012.6343832&partnerID=40&md5=59f16523e7e2c53b64ab844fda05e6d8"
"Gossip","2011","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870736600&doi=10.1007%2f978-3-642-17348-6_7&partnerID=40&md5=dd0de2b91b345b4b4a5b8bad72f1c088"
"Distributed soft-data-constrained multi-model particle filter","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027943750&doi=10.1109%2fTCYB.2014.2326549&partnerID=40&md5=0b7b150be1ab0e4710efe5df7962a671"
"Robust state estimation for Micro Aerial Vehicles based on system dynamics","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938281783&doi=10.1109%2fICRA.2015.7139935&partnerID=40&md5=cbadfd055f96bbe224d72d07b342fee1"
"Modally tuned influence coefficients for low-speed balancing of flexible rotors","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903741649&doi=10.1115%2f1.4025995&partnerID=40&md5=2faf67d7c58a67f1292f1d15603434c6"
"A modified model for the Lobula Giant Movement Detector and its FPGA implementation","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957362557&doi=10.1016%2fj.cviu.2010.03.017&partnerID=40&md5=6681a4a6e448a3002d7eee0746702cd3"
"Graph SLAM with signed distance function maps on a humanoid robot","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911487168&doi=10.1109%2fIROS.2014.6942930&partnerID=40&md5=a7daa6f6767865999e79996990905597"
"Real-time smoothing of car-following data through sensor-fusion techniques","2011","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052989924&doi=10.1016%2fj.sbspro.2011.08.059&partnerID=40&md5=bf81a3469d143bde44b7f3d5cd52f8b0"
"Multiple target tracking based on particle filtering for safety in industrial robotic cells","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937513825&doi=10.1016%2fj.robot.2015.05.004&partnerID=40&md5=f814db224038f01dc0d11a5c77f17f3d"
"Average Kullback-Leibler divergence for random finite sets","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960510062&partnerID=40&md5=bcd7c81f1c7e5512ea8d514ed6de0998"
"Comparison of models created for the prediction of the mechanical properties of galvanized steel coils","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955660677&doi=10.1007%2fs10845-008-0189-y&partnerID=40&md5=6bc15fd64381182b3a4e3330c5a4c918"
"A distributed gradient method for localization of formations using relative range measurements","2010","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649846379&doi=10.1109%2fCACSD.2010.5612764&partnerID=40&md5=862a8c91ddeed98d24ad5594f804ea10"
"Spider King: Virtual musical instruments based on microsoft Kinect","2013","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899446338&doi=10.1109%2fICAwST.2013.6765529&partnerID=40&md5=defbadb3493200386d2aeb9c76b4cf4b"
"Activity recognition using dynamic multiple sensor fusion in body sensor networks","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870817414&doi=10.1109%2fEMBC.2012.6346121&partnerID=40&md5=eb7bbcc24df0a7ac49c8a20ee4052876"
"North-centred orientation tracking on mobile phones","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651070752&doi=10.1109%2fISMAR.2010.5643600&partnerID=40&md5=6942effd631c27ca3182634b90532fbb"
"Indoor-gps based robots as a key technology for versatile production","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650750938&partnerID=40&md5=9a07e1b392ebe4bf88f53f0073cd342f"
"Fusing ultra-wideband radar and LIDAR for small UGV navigation in all-weather conditions","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953797151&doi=10.1117%2f12.850386&partnerID=40&md5=0d1d3a5da7834bbd24af05b16190ea85"
"Multiwindow fusion for wearable activity recognition","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937685611&doi=10.1007%2f978-3-319-19222-2_24&partnerID=40&md5=1ae81734fc2073482bc92d5ad72d858d"
"Implementation of an on-line artificial intelligence district meter area flow meter data analysis system for abnormality detection: A case study","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951744060&doi=10.2166%2fws.2010.697&partnerID=40&md5=3eba0c0443bb199056c3ba21cca7cc28"
"Denoising time-of-flight data with adaptive total variation","2011","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053351334&doi=10.1007%2f978-3-642-24028-7_31&partnerID=40&md5=128dc09e1e310775fc0b0dd6cdb7f7d0"
"Orientation estimation based on LKF using differential state equation","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941584444&doi=10.1109%2fJSEN.2015.2455496&partnerID=40&md5=447db1d243c9131b44b8a00db745d171"
"Egocentric space-distorting visualizations for rapid environment exploration in mobile mixed reality","2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952703810&doi=10.1109%2fVR.2010.5444815&partnerID=40&md5=9e55535158edc8827e476fdb4c9eb825"
